Dataset,Fragments,Count,Proportion,AMW,NumCarbons,NumOxygens,NumNitrogens,NumHeavyAtoms,CSP3,FractionOfChiralCarbons,NumAliphaticRings,NumAromaticRings,NumAliphaticHeterocycles,NumAromaticHeterocycles,NumHeterocycles,NumRings,NumSpiroAtoms,NumBridgeheadAtoms
FooDB,*CCCCCCCC=O,1,0.031,127.1122901,8,1,0,9,0.875,0.0,0,0,0,0,0,0,0,0
FooDB,*C(=O)C(CO)O[PH](=O)(=O)O,1,0.031,168.990199542,3,6,0,10,0.6666666666666666,0.3333333333333333,0,0,0,0,0,0,0,0
FooDB,*C(=O)C12CCC(C)(O)C(C)C1C1=CCC3C4(C)CCC(O)C(C)(C)C4CCC3(C)C1(C)CC2,1,0.031,455.352520364,30,3,0,33,0.9,0.3333333333333333,5,0,0,0,0,5,0,0
FooDB,*C(=O)Cc1ccc(O)c(OC)c1,1,0.031,165.055169148,9,3,0,12,0.2222222222222222,0.0,0,1,0,1,0,1,0,0
FooDB,*C(=O)C1C2C3(C)CCCC2(OC3=O)C2CCC3(*)CC12CC3=C,1,0.031,298.15689456399997,19,3,0,22,0.7894736842105263,0.3684210526315789,5,0,1,0,1,5,1,4
FooDB,*C(=O)C1CC(O)(C2(O)OCC(O)C2O)C(=O)N1,1,0.031,246.061376724,9,7,1,17,0.7777777777777778,0.5555555555555556,2,0,2,0,2,2,0,0
FooDB,*CCCCN(C)C,1,0.031,100.11262444799999,6,0,1,7,1.0,0.0,0,0,0,0,0,0,0,0
FooDB,*C(=O)C(C)CCCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,1,0.031,417.3368703,27,3,0,30,0.9629629629629629,0.4074074074074074,4,0,0,0,0,4,0,0
FooDB,*C(C)(O)C=CCC,1,0.031,99.080989972,6,1,0,7,0.6666666666666666,0.16666666666666666,0,0,0,0,0,0,0,0
FooDB,*C(=O)CCCCCCCCCCCCCC(O)C(O)CC,1,0.031,299.25861998,18,3,0,21,0.9444444444444444,0.1111111111111111,0,0,0,0,0,0,0,0
FooDB,*C(=O)c1cc(O)c2[nH]c3ccccc3c2c1,1,0.031,210.055503496,13,2,1,16,0.0,0.0,0,3,0,3,1,3,0,0
FooDB,*C(C(N)=O)c1ccccc1,1,0.031,134.060588876,8,1,1,10,0.125,0.125,0,1,0,1,0,1,0,0
FooDB,*C(=O)C(O)(O)CCCCCCCCCCCCCCCC,1,0.031,299.25861998,18,3,0,21,0.9444444444444444,0.0,0,0,0,0,0,0,0,0
FooDB,*C(=O)C12CCC(C)C(C)=C1C1=CCC3C4(C)CC(*)C(*)C(C)(C)C4CCC3(C)C1(C)CC2,1,0.031,419.33139099600004,30,1,0,31,0.8333333333333334,0.3,5,0,0,0,0,5,0,0
FooDB,*C(=O)CCCCCCCCCCCCCCCCCO,1,0.031,283.26370536,18,2,0,20,0.9444444444444444,0.0,0,0,0,0,0,0,0,0
FooDB,*C(=O)c1c(O)cccc1CCCCCCCCCCCCC,1,0.031,303.232405232,20,2,0,22,0.65,0.0,0,1,0,1,0,1,0,0
FooDB,*c1cc2ccc(OC)cc2o1,1,0.031,147.044604464,9,2,0,11,0.1111111111111111,0.0,0,2,0,2,1,2,0,0
FooDB,*C(=O)C1=NC(C(=O)[O-])=CC(*)C1,1,0.031,150.01966656791,7,3,1,11,0.2857142857142857,0.14285714285714285,1,0,1,0,1,1,0,0
FooDB,*C(=O)C(=O)c1ccccc1,1,0.031,133.0289544,8,2,0,10,0.0,0.0,0,1,0,1,0,1,0,0
FooDB,*C(=O)CCc1ccc(*)c(O)c1,1,0.031,148.052429496,9,2,0,11,0.2222222222222222,0.0,0,1,0,1,0,1,0,0
FooDB,*C(=O)C1C2C3(C)CC=CC2(OC3=O)C2CC(O)C3CC12CC3=C,1,0.031,313.14398415200003,19,4,0,23,0.6842105263157895,0.42105263157894735,5,0,1,0,1,5,1,4
FooDB,*C(=O)C(C)(CC)CCC(C)C,1,0.031,155.143590228,10,1,0,11,0.9,0.1,0,0,0,0,0,0,0,0
FooDB,*C(=O)c1ccccn1,1,0.031,106.029288748,6,1,1,8,0.0,0.0,0,1,0,1,1,1,0,0
FooDB,*CCC=CCCC=C,1,0.031,109.101725416,8,0,0,8,0.5,0.0,0,0,0,0,0,0,0,0
FooDB,*C(=O)C(=O)CCCSC,1,0.031,145.032325528,6,2,0,9,0.6666666666666666,0.0,0,0,0,0,0,0,0,0
FooDB,*C(=O)C1(C)CCCC2(C)C1C(C=O)C13CC(=C)C(CCC21)C3,1,0.031,299.201105104,20,2,0,22,0.8,0.35,4,0,0,0,0,4,1,2
FooDB,*C(=O)C12CCC(C)(C)CC1=C1CCC3C4(C)CCC(O)C(C)(C)C4CCC3(C)C1(C)CC2O,1,0.031,455.352520364,30,3,0,33,0.9,0.26666666666666666,5,0,0,0,0,5,0,0
FooDB,*C(C)C=CC1C(C)C(=O)C(=O)CC1(C)C,1,0.031,207.138504848,13,2,0,15,0.6923076923076923,0.23076923076923078,1,0,0,0,0,1,0,0
FooDB,*C(C)CCC1C(=C)CCC(O)C1(C)C,1,0.031,195.174890356,13,1,0,14,0.8461538461538461,0.23076923076923078,1,0,0,0,0,1,0,0
FooDB,*C(=O)C1(C)C(O)CCC2(C)C1CCC1(C)C2C(=O)CC2=C3C(C)C(C)CCC3(C)CCC21C,1,0.031,453.3368703,30,3,0,33,0.8666666666666667,0.3333333333333333,5,0,0,0,0,5,0,0
FooDB,*C(=O)C(N)C[S+]([O-])CCC,1,0.031,162.058874624,6,2,1,10,0.8333333333333334,0.16666666666666666,0,0,0,0,0,0,0,0
FooDB,*C(=O)C(*)C(=O)C(O)C(O)C(O)O,1,0.031,176.032087976,6,6,0,12,0.6666666666666666,0.5,0,0,0,0,0,0,0,0
FooDB,*C(=O)CC(O)(CC(C)=O)C(*)=O,1,0.031,156.042258736,7,4,0,11,0.5714285714285714,0.14285714285714285,0,0,0,0,0,0,0,0
FooDB,*C(=O)C1Cc2[nH]cnc2CN1,1,0.031,150.066736876,7,1,3,11,0.42857142857142855,0.14285714285714285,1,1,1,1,2,2,0,0
FooDB,*C(=O)C1C2C3(CC(O)C(O)C2(C)C(=O)O3)C2CCC3(O)CC12C(O)C3=C,1,0.031,363.144378076,19,7,0,26,0.7894736842105263,0.5263157894736842,5,0,1,0,1,5,1,4
FooDB,*C(=O)CC1(C)C2CC3C(C2)C31C,1,0.031,163.1122901,11,1,0,12,0.9090909090909091,0.2727272727272727,4,0,0,0,0,4,0,4
FooDB,*C(=O)CCC#CC#CC(*)C=C,1,0.031,144.057514876,10,1,0,11,0.3,0.1,0,0,0,0,0,0,0,0
FooDB,*C(=O)CC1C(C(*)=O)=COC(*)C1C=C,1,0.031,177.055169148,10,3,0,13,0.4,0.3,1,0,1,0,1,1,0,0
FooDB,*C(=O)CCc1c(O)[nH]c(C(*)=O)cc1=O,1,0.031,193.037507704,9,4,1,14,0.2222222222222222,0.0,0,1,0,1,1,1,0,0
FooDB,*C1CC=C(C)CCC2C(C=C1C)OC(=O)C2C,1,0.031,233.154154912,15,2,0,17,0.6666666666666666,0.26666666666666666,2,0,1,0,1,2,0,0
FooDB,*CC(=O)CCC(N)C(*)=O,1,0.031,127.063328528,6,2,1,9,0.6666666666666666,0.16666666666666666,0,0,0,0,0,0,0,0
FooDB,*C(=O)C1=NCCCC1,1,0.031,110.060588876,6,1,1,8,0.6666666666666666,0.0,1,0,1,0,1,1,0,0
FooDB,*C(=O)C1C2C3(C)CCCC2(OC3=O)C2CCC3CC12CC3(O)CO,1,0.031,333.17019889999995,19,5,0,24,0.8947368421052632,0.42105263157894735,5,0,1,0,1,5,1,4
FooDB,*c1c(O)cc2cc3c(c(O)c2c1OC)C(=O)CC(C)(O)O3,1,0.031,289.071213136,15,6,0,21,0.26666666666666666,0.06666666666666667,1,2,1,2,1,3,0,0
FooDB,*C(=O)C(N)CCSSCCC(N)C(*)=O,1,0.031,234.049669688,8,2,2,14,0.75,0.25,0,0,0,0,0,0,0,0
FooDB,*C(=O)CCC(=O)CN,1,0.031,114.055503496,5,2,1,8,0.6,0.0,0,0,0,0,0,0,0,0
FooDB,*C(=O)C1C2C3(C)CC(O)CC2(OC3=O)C2CCC3(O)CC12CC3=C,1,0.031,331.15454883600006,19,5,0,24,0.7894736842105263,0.42105263157894735,5,0,1,0,1,5,1,4
FooDB,*C1C(O)OC(C)C(O)C1O,1,0.031,147.065733832,6,4,0,10,1.0,0.8333333333333334,1,0,1,0,1,1,0,0
FooDB,*c1ccc2ccccc2[o+]1,1,0.031,130.04131623209,9,1,0,10,0.0,0.0,0,2,0,2,1,2,0,0
FooDB,*CC(=O)C(C)(O)C1C(O)CC2(C)C3C=CC4C(CC(=O)C(=O)C4(C)C)C3(C)C(=O)CC12C,1,0.031,443.24336384,26,6,0,32,0.7692307692307693,0.34615384615384615,4,0,0,0,0,4,0,0
FooDB,*C(=O)C1C2C3(C=CC(O)C2(C)C(=O)O3)C2C(O)CC3CC12CC3=C,1,0.031,329.13889877200006,19,5,0,24,0.6842105263157895,0.47368421052631576,5,0,1,0,1,5,1,4
FooDB,*CC(=O)c1ccc(C)cc1,1,0.031,133.065339908,9,1,0,10,0.2222222222222222,0.0,0,1,0,1,0,1,0,0
FooDB,*C1CC2=CCC3C4CCC(C(C)C5CC(C)=C(CO)C(=O)O5)C4(C)CCC3C2(C)C(O)C1,1,0.031,441.30048479199996,28,4,0,32,0.8214285714285714,0.35714285714285715,5,0,1,0,1,5,0,0
FooDB,*C(=O)C1CCC(O)CC1,1,0.031,127.075904592,7,2,0,9,0.8571428571428571,0.0,1,0,0,0,0,1,0,0
FooDB,*C(=O)C(=O)CCCC(N)C(*)=O,1,0.031,155.058243148,7,3,1,11,0.5714285714285714,0.14285714285714285,0,0,0,0,0,0,0,0
FooDB,*C(=O)CCCCCCCCC(O)CCCCC(*)=O,1,0.031,254.188194692,15,3,0,18,0.8666666666666667,0.06666666666666667,0,0,0,0,0,0,0,0
FooDB,*C(=O)CCCCC(O)CC1C(=O)CC(=O)C1CCC(=O)CCCCC,1,0.031,351.217149092,20,5,0,25,0.8,0.15,1,0,0,0,0,1,0,0
FooDB,*C(=O)C1C2C3(C)C(=O)OC2(C(O)C2OC23)C2CCC3CC12CC3=C,1,0.031,329.13889877200006,19,5,0,24,0.7894736842105263,0.5263157894736842,6,0,2,0,2,6,1,4
FooDB,*Cc1cc(O)c2c(c1)OC(C)(C)C=C2,1,0.031,189.091554656,12,2,0,14,0.3333333333333333,0.0,1,1,1,1,1,2,0,0
FooDB,*C(=O)c1cn(CC)c2nc(C)ccc2c1=O,1,0.031,215.082052592,12,2,2,16,0.25,0.0,0,2,0,2,2,2,0,0
FooDB,*C(=O)CC1(O)C(=O)OC1C(*)=O,1,0.031,156.005873228,6,5,0,11,0.5,0.3333333333333333,1,0,1,0,1,1,0,0
FooDB,*C(=O)C(N)CCCNC(=N)N(C)C,1,0.031,185.140236164,8,1,4,13,0.75,0.125,0,0,0,0,0,0,0,0
FooDB,*CC#CCCCCCCCC(*)=O,1,0.031,164.120115132,11,1,0,12,0.7272727272727273,0.0,0,0,0,0,0,0,0,0
FooDB,*C(=O)C(=N)Cc1ccc(O)c(O)c1,1,0.031,178.050418116,9,3,1,13,0.1111111111111111,0.0,0,1,0,1,0,1,0,0
FooDB,*C(=O)CCCCCCCCCC(=O)CCCCC,1,0.031,253.21675516800002,16,2,0,18,0.875,0.0,0,0,0,0,0,0,0,0
FooDB,*C(=O)CC(=O)CCCCCCCCCCCCC,1,0.031,253.21675516800002,16,2,0,18,0.875,0.0,0,0,0,0,0,0,0,0
FooDB,*C(=O)C(=NOC)c1csc(=N)[nH]1,1,0.031,184.018072432,6,2,3,12,0.16666666666666666,0.0,0,1,0,1,1,1,0,0
FooDB,*Cc1cc(O)cc2c1C1(C(=O)O2)c2c(O)cc(O)cc2OC1c1ccc(O)cc1,1,0.031,391.08177782,22,7,0,29,0.13636363636363635,0.09090909090909091,2,3,2,3,2,5,1,0
FooDB,*C(=O)C12CCC(C(=C)C)C1C1CCC3C4(C)CC(*)C(O)C(C)(C)C4CCC3(C)C1(C)CC2,1,0.031,438.349780712,30,2,0,32,0.9,0.36666666666666664,5,0,0,0,0,5,0,0
FooDB,*C(=O)CCCC#CC#CC(*)C=C,1,0.031,158.07316494,11,1,0,12,0.36363636363636365,0.09090909090909091,0,0,0,0,0,0,0,0
FooDB,*C(C)(C)C1CCC(CO)CC1,1,0.031,155.143590228,10,1,0,11,1.0,0.0,1,0,0,0,0,1,0,0
FooDB,*C(=O)C12CCC(C)C(C)(O)C1C1=CCC3C4(C)CCC(O)C(C)(CO)C4CCC3(C)C1(C)CC2,1,0.031,471.34743498399996,30,4,0,34,0.9,0.36666666666666664,5,0,0,0,0,5,0,0
FooDB,*C(=O)CCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(=O)C12C,1,0.031,389.26918466399997,24,4,0,28,0.9166666666666666,0.4166666666666667,4,0,0,0,0,4,0,0
FooDB,*c1cc(O)cc2c1C=CC(C)(C)O2,1,0.031,175.075904592,11,2,0,13,0.2727272727272727,0.0,1,1,1,1,1,2,0,0
FooDB,*C(=O)c1cc(O)c(O)c(O)c1C1c2c(O)c(O)c(O)c3c2C(=O)OC1C1OC(=O)c2c(c(O)c(O)c(O)c2-3)-c2c(cc(O)c(O)c2O)C(=O)OC2COC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)OC21,1,0.031,1069.079449908,48,29,0,77,0.125,0.10416666666666667,4,6,4,6,4,10,0,4
FooDB,*C(=O)CCCCc1ccc(O)c(O)c1,1,0.031,193.086469276,11,3,0,14,0.36363636363636365,0.0,0,1,0,1,0,1,0,0
FooDB,*C(=O)C1(C)CC2C3=CCC4C5(C)CCC(O)C(C)(CO)C5CCC4(C)C3(C)CCC2(C)CC1O,1,0.031,471.34743498399996,30,4,0,34,0.9,0.36666666666666664,5,0,0,0,0,5,0,0
FooDB,*C(=O)C1(C)CC(=O)C2(C)CCC3(C)C(=CCC4C5(C)CCC(*)C(C)(CO)C5CCC43C)C2C1,1,0.031,452.32904526799996,30,3,0,33,0.8666666666666667,0.3333333333333333,5,0,0,0,0,5,0,0
FooDB,*C(=O)CCc1c(C2c3[nH]c(Cc4[nH]c(C=O)c(C)c4CCO)c(C)c3C(=O)C2C(*)=O)[nH]c(Cc2[nH]c(O)c(C=C)c2C)c1C,1,0.031,596.2634848719999,34,6,4,44,0.35294117647058826,0.058823529411764705,1,4,0,4,4,5,0,0
FooDB,*CCCCCC=CCC,1,0.031,125.13302554399999,9,0,0,9,0.7777777777777778,0.0,0,0,0,0,0,0,0,0
FooDB,*CC(=O)c1c(OC)cc2c(c1O)C(O)CC(C)(C)O2,1,0.031,265.107598644,14,5,0,19,0.5,0.07142857142857142,1,1,1,1,1,2,0,0
FooDB,*C(=O)CCCCCCCCCC(C)CCCCC,1,0.031,253.253140676,17,1,0,18,0.9411764705882353,0.058823529411764705,0,0,0,0,0,0,0,0
FooDB,*c1cc(OC)c2c(c1)OCO2,1,0.031,151.039519084,8,3,0,11,0.25,0.0,1,1,1,1,1,2,0,0
FooDB,*C(=O)C1=CC(O[PH](=O)(=O)O)C(O)C(O)C1,1,0.031,237.01641429,7,7,0,15,0.5714285714285714,0.42857142857142855,1,0,0,0,0,1,0,0
FooDB,*C(=O)C1CC(CCCCC)OC1=O,1,0.031,183.10211934,10,3,0,13,0.8,0.2,1,0,1,0,1,1,0,0
FooDB,*C(=O)C(N)Cc1ccccc1O,1,0.031,164.07115356,9,2,1,12,0.2222222222222222,0.1111111111111111,0,1,0,1,0,1,0,0
FooDB,*C(=O)C(=O)Cc1ccc(O)cc1,1,0.031,163.039519084,9,3,0,12,0.1111111111111111,0.0,0,1,0,1,0,1,0,0
FooDB,*C(=O)C(Cc1ccc(OC)cc1)OC,1,0.031,193.086469276,11,3,0,14,0.36363636363636365,0.09090909090909091,0,1,0,1,0,1,0,0
FooDB,*C(=O)C(=N)C(*)C(*)=O,1,0.031,96.008553304,4,2,1,7,0.25,0.25,0,0,0,0,0,0,0,0
FooDB,*C(C#CC#CC(O)C=C)C1OC1CCCCCCC,1,0.031,259.169804976,17,2,0,19,0.6470588235294118,0.23529411764705882,1,0,1,0,1,1,0,0
FooDB,*C(C)CCC1=C(C)CCC(O)C1(C)C,1,0.031,195.174890356,13,1,0,14,0.8461538461538461,0.15384615384615385,1,0,0,0,0,1,0,0
FooDB,*C1OC(CO)C(O[PH](=O)(=O)O)C1O,1,0.031,213.01641429,5,7,0,13,1.0,0.8,1,0,1,0,1,1,0,0
FooDB,*C(=O)C1CC(*)CN1,1,0.031,97.052763844,5,1,1,7,0.8,0.4,1,0,1,0,1,1,0,0
FooDB,*C1CCC2(C=O)C3C(O)CC4(C)C(c5coc(O)c5)CCC4(O)C3CCC2(O)C1,1,0.031,403.212063712,23,6,0,29,0.782608695652174,0.391304347826087,4,1,0,1,1,5,0,0
FooDB,*C(=O)C(=O)C(O)C(O)C(O)CO,1,0.031,177.039913008,6,6,0,12,0.6666666666666666,0.5,0,0,0,0,0,0,0,0
FooDB,*C(=O)c1c(C(=O)C(=O)c2c(CCN(C)C)cc3c(c2OC)OCO3)ccc(OC)c1OC,1,0.031,442.15019172799987,23,8,1,32,0.34782608695652173,0.0,1,2,1,2,1,3,0,0
FooDB,*C(=O)C(C)CC(=O)CC1(C)C2CC3C(C2)C31C,1,0.031,233.154154912,15,2,0,17,0.8666666666666667,0.26666666666666666,4,0,0,0,0,4,0,4
FooDB,*C1CC2C(=C)CCC3C(OC(=O)C3(O)CO)C2C1C,1,0.031,265.14398415200003,15,4,0,19,0.8,0.4666666666666667,3,0,1,0,1,3,0,0
FooDB,*C(=O)C(C)CC(=O)CC(C)C1CC(O)C2(C)C3C(=O)CC4C(C)(C)C(O)CCC4(C)C3C(=O)CC12C,1,0.031,501.32161415999997,30,6,0,36,0.8666666666666667,0.36666666666666664,4,0,0,0,0,4,0,0
FooDB,*C(=O)CC(O)(CCCCCCSC)C(*)=O,1,0.031,230.097665436,11,3,0,15,0.8181818181818182,0.09090909090909091,0,0,0,0,0,0,0,0
FooDB,*C1CCC2(C)C(C1)C(=O)CC1C2CCC2(C)C1CC1OC3(CC(*)C(C)CO3)C(C)C12,1,0.031,412.29774513999996,27,3,0,30,0.9629629629629629,0.48148148148148145,6,0,2,0,2,6,1,0
FooDB,*C(=O)C(N)Cc1ccc(O)c(Cl)c1,1,0.031,198.032181208,9,2,1,13,0.2222222222222222,0.1111111111111111,0,1,0,1,0,1,0,0
FooDB,*CC1C2(CCC3C(C)(C)CCCC31C)CO2,1,0.031,221.19054042,15,1,0,16,1.0,0.26666666666666666,3,0,1,0,1,3,1,0
FooDB,*C1C=CC(*)(C)C1=O,1,0.031,94.041864812,6,1,0,7,0.5,0.3333333333333333,1,0,0,0,0,1,0,0
FooDB,*C(=O)CC(O)(CCCCCCCSC)C(*)=O,1,0.031,244.1133155,12,3,0,16,0.8333333333333334,0.08333333333333333,0,0,0,0,0,0,0,0
FooDB,*CCCCCCCCCCCCCCCCCCCCCCCC,1,0.031,337.383426568,24,0,0,24,1.0,0.0,0,0,0,0,0,0,0,0
FooDB,*CCCCCCCCCCO,1,0.031,157.159240292,10,1,0,11,1.0,0.0,0,0,0,0,0,0,0,0
FooDB,*C(=O)C(=O)CCCN,1,0.031,114.055503496,5,2,1,8,0.6,0.0,0,0,0,0,0,0,0,0
FooDB,*c1cn(C)c2ccccc12,1,0.031,130.065674256,9,0,1,10,0.1111111111111111,0.0,0,2,0,2,1,2,0,0
FooDB,*C(=O)C1(C)CCCC2(C)C(CCc3ccoc3O)C(=C)CCC12,1,0.031,315.196019724,20,3,0,23,0.65,0.2,2,1,0,1,1,3,0,0
FooDB,*C1CCC2CC3(OC)OC(=O)C(C)C3=C(OC)C2(C)C1C,1,0.031,293.17528428,17,4,0,21,0.8235294117647058,0.35294117647058826,3,0,1,0,1,3,0,0
FooDB,*C(=O)C(N)CCS,1,0.031,118.032659876,4,1,1,7,0.75,0.25,0,0,0,0,0,0,0,0
FooDB,*C(=O)C1=C2C(*)CC3C(=O)OC(c4ccoc4)CC3(C)C2CC(O)C1,1,0.031,328.13107374,19,5,0,24,0.5789473684210527,0.3157894736842105,3,1,1,1,2,4,0,0
FooDB,*C(CO)C(=C)CCC(O)C(C)(C)O,1,0.031,187.133419468,10,3,0,13,0.8,0.2,0,0,0,0,0,0,0,0
FooDB,*C1(C#N)C=CC(O)C1O,1,0.031,124.039853432,6,2,1,9,0.5,0.5,1,0,0,0,0,1,0,0
FooDB,*C(=O)CCCCC(S)CCSCN,1,0.031,220.082981196,9,1,1,13,0.8888888888888888,0.1111111111111111,0,0,0,0,0,0,0,0
FooDB,*c1c(C)oc2cc(O)ccc2c1=O,1,0.031,175.039519084,10,3,0,13,0.1,0.0,0,2,0,2,1,2,0,0
FooDB,*C1OCC2C(c3ccc(O)c(OC)c3)OCC12,1,0.031,235.09703396,13,4,0,17,0.5384615384615384,0.3076923076923077,2,1,2,1,2,3,0,0
FooDB,*C(=O)C(N)CCCC=O,1,0.031,128.07115356,6,2,1,9,0.6666666666666666,0.16666666666666666,0,0,0,0,0,0,0,0
FooDB,*C(=O)C(C)CCC(=O)c1ccoc1,1,0.031,179.070819212,10,3,0,13,0.4,0.1,0,1,0,1,1,1,0,0
FooDB,*c1c[nH]c2cc(O)c(O)cc12,1,0.031,148.039853432,8,2,1,11,0.0,0.0,0,2,0,2,1,2,0,0
FooDB,*C(=O)c1cc(O)c[nH]1,1,0.031,110.024203368,5,2,1,8,0.0,0.0,0,1,0,1,1,1,0,0
FooDB,*C1CCC2(C)CCC3C(C)C(=O)OC3C2=C1C,1,0.031,233.154154912,15,2,0,17,0.8,0.3333333333333333,3,0,1,0,1,3,0,0
FooDB,*C(=O)C1C2C3(CCC(O)C2(C)C(=O)O3)C2C(O)CC3CC12CC3=C,1,0.031,331.15454883600006,19,5,0,24,0.7894736842105263,0.47368421052631576,5,0,1,0,1,5,1,4
FooDB,*C(C)OCCC,1,0.031,87.080989972,5,1,0,6,1.0,0.2,0,0,0,0,0,0,0,0
FooDB,*C1OC(CO[PH](=O)(=O)O[PH](=O)(=O)OCC2OC([n+]3cccc(C(=O)[O-])c3)C(O)C2O)C(O)C1O,1,0.031,530.046467264,16,15,1,34,0.625,0.5,2,1,2,1,3,3,0,0
FooDB,*C(C)CCC1C(C)=CCC2C(C)(C)CCCC12C,1,0.031,247.242575992,18,0,0,18,0.8888888888888888,0.2222222222222222,2,0,0,0,0,2,0,0
FooDB,*c1cc(=O)c2c(O)c(C3OC(CO)C(O)C(O)C3O)c(O)c(C3OC(CO)C(O)C3O)c2o1,1,0.031,471.11386579599986,20,13,0,33,0.55,0.45,2,2,2,2,3,4,0,0
FooDB,*C(=O)C(C)CC(=O)CC(C)C1CC(O)C2(C)C3=C(C(=O)CC12C)C1(C)CCC(O)C(C)(C)C1CC3,1,0.031,485.32669954,30,5,0,35,0.8333333333333334,0.3,4,0,0,0,0,4,0,0
FooDB,*C1C(C)(C)C2CC(O)C1(C)C2,1,0.031,153.127940164,10,1,0,11,1.0,0.4,2,0,0,0,0,2,0,2
FooDB,*N1C(=O)OC2C(O)C(O)C(CO)OC21,1,0.031,204.05081204,7,6,1,14,0.8571428571428571,0.7142857142857143,2,0,2,0,2,2,0,0
FooDB,*CC(O)CC(*)=O,1,0.031,86.036779432,4,2,0,6,0.75,0.25,0,0,0,0,0,0,0,0
FooDB,*CC(F)(F)C(F)(F)F,1,0.031,133.007666164,3,0,0,8,1.0,0.0,0,0,0,0,0,0,0,0
FooDB,*C(=O)C(=O)CO,1,0.031,87.00821895600001,3,3,0,6,0.3333333333333333,0.0,0,0,0,0,0,0,0,0
FooDB,*C(=O)C(O)CCCCCCCCCCCCC,1,0.031,241.21675516800002,15,2,0,17,0.9333333333333333,0.06666666666666667,0,0,0,0,0,0,0,0
FooDB,*C1CCC23CC24CCC2(C)C(C(C)CCCC(C)C)CCC2(C)C4CCC3C1(C)C,1,0.031,411.399076632,30,0,0,30,1.0,0.3,5,0,0,0,0,5,2,0
FooDB,*C1C(O)c2c(O)cc(O)cc2OC1c1ccc(O)c(O)c1,1,0.031,289.07121313600004,15,6,0,21,0.2,0.2,1,2,1,2,1,3,0,0
FooDB,*C(=O)CC(C)C1(C)CC=C2C(C(*)=O)=C(CC34CCC(O3)C(C)(C)C4=O)CC(O)C21C,1,0.031,412.2249741239999,25,5,0,30,0.72,0.24,4,0,2,0,2,4,0,2
FooDB,*C(=O)C1(C)C(O)CCC2(C)C3CCC4(C)C(CCC4C(C)CCCC(C)C)C3=CCC21,1,0.031,427.357605744,29,2,0,31,0.896551724137931,0.3103448275862069,4,0,0,0,0,4,0,0
FooDB,*C(=O)C12CCC3(C)C(=CCC4C5(C)CCC(*)C(C)(C)C5CCC43C)C1C(C)C(C)C(O)C2,1,0.031,438.349780712,30,2,0,32,0.9,0.36666666666666664,5,0,0,0,0,5,0,0
FooDB,*CC(CCCC(*)=O)OO,1,0.031,130.06299418,6,3,0,9,0.8333333333333334,0.16666666666666666,0,0,0,0,0,0,0,0
FooDB,*C1C=C2CCC3C(CC(O)C4(C)C(c5ccc(=O)oc5)CCC34O)C2(C)CC1,1,0.031,383.22223447199997,24,4,0,28,0.7083333333333334,0.3333333333333333,4,1,0,1,1,5,0,0
FooDB,*C(=O)C1C2C(C)(C(*)=O)CCCC2(C)C2CCC3CC12CC31CO1,1,0.031,314.18819469199997,20,3,0,23,0.9,0.4,5,0,1,0,1,5,2,2
FooDB,*C(=O)C12CCC(C)(C)CC1C1=CCC3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C1(C)CC2O,1,0.031,453.3368703,30,3,0,33,0.8666666666666667,0.26666666666666666,5,0,0,0,0,5,0,0
FooDB,*C(=O)C1(C)CCCC2(C)C3CC(O)C(C(C)C)=CC3=CCC12,1,0.031,301.216755168,20,2,0,22,0.75,0.25,3,0,0,0,0,3,0,0
FooDB,*C(CCCCCCCCCCCCc1cc(C)oc1O)C1CCC(C(O)CCCCCCCCCCCC)O1,1,0.031,547.472635496,35,4,0,39,0.8857142857142857,0.11428571428571428,1,1,1,1,2,2,0,0
FooDB,*CC(=O)c1ccc(OC)c(CC(OO)C(=C)C)c1O,1,0.031,265.107598644,14,5,0,19,0.35714285714285715,0.07142857142857142,0,1,0,1,0,1,0,0
FooDB,*NC,1,0.031,30.034374127999996,1,0,1,2,1.0,0.0,0,0,0,0,0,0,0,0
FooDB,*C(=O)CC(NC(=N)N)C(*)=O,1,0.031,141.053826464,5,2,3,10,0.4,0.2,0,0,0,0,0,0,0,0
FooDB,*C(=O)CC[N+](=O)[O-],1,0.031,102.019117988,3,3,1,7,0.6666666666666666,0.0,0,0,0,0,0,0,0,0
FooDB,*C(=O)CCCCCCCCC(=O)CCCCCCCC,1,0.031,281.248055296,18,2,0,20,0.8888888888888888,0.0,0,0,0,0,0,0,0,0
FooDB,*C(=O)c1c(O)cccc1O,1,0.031,137.02386902,7,3,0,10,0.0,0.0,0,1,0,1,0,1,0,0
FooDB,*C(=O)C(N)CC=O,1,0.031,100.039853432,4,2,1,7,0.5,0.25,0,0,0,0,0,0,0,0
FooDB,*C(=O)C(N)C[S+]([O-])CC=C,1,0.031,160.04322456,6,2,1,10,0.5,0.16666666666666666,0,0,0,0,0,0,0,0
FooDB,*C(=O)C(*)C[S+]([O-])CC=C,1,0.031,144.024500496,6,2,0,9,0.5,0.16666666666666666,0,0,0,0,0,0,0,0
FooDB,*C(=O)C(N)CC(=O)CO,1,0.031,130.050418116,5,3,1,9,0.6,0.2,0,0,0,0,0,0,0,0
